Price,Close,High,Low,Open,Volume,Returns,MA20,MA50
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,
Date,,,,,,,,
2023-03-13,17154.30078125,17529.900390625,17113.44921875,17421.900390625,254900,-0.014851035931626178,17629.28740234375,17804.46390625
2023-03-14,17043.30078125,17224.650390625,16987.099609375,17160.55078125,290600,-0.006470680525861194,17592.907421875,17783.22390625
2023-03-15,16972.150390625,17211.349609375,16938.900390625,17166.44921875,248200,-0.004174683738684903,17545.0224609375,17758.7179296875
2023-03-16,16985.599609375,17062.44921875,16850.150390625,16994.650390625,349800,0.0007924286811309411,17493.5099609375,17733.77890625
2023-03-17,17100.05078125,17145.80078125,16958.150390625,17111.80078125,408100,0.006738129621978839,17446.72001953125,17714.9209375
2023-03-20,16988.400390625,17066.599609375,16828.349609375,17066.599609375,241800,-0.0065292432199922645,17398.930078125,17694.8459375
2023-03-21,17107.5,17127.69921875,17016.0,17060.400390625,246700,0.007010642946744028,17362.07509765625,17679.806953125
2023-03-22,17151.900390625,17207.25,17107.849609375,17177.44921875,0,0.0025953757489405316,17328.33515625,17660.8209765625
2023-03-23,17076.900390625,17205.400390625,17045.30078125,17097.400390625,219200,-0.004372693304643627,17304.46513671875,17644.0759765625
2023-03-24,16945.05078125,17109.44921875,16917.349609375,17076.19921875,228000,-0.007720933328590696,17276.15517578125,17625.0630078125
2023-03-27,16985.69921875,17091.0,16918.55078125,16984.30078125,218400,0.0023988383407489433,17252.15009765625,17607.6130078125
2023-03-28,16951.69921875,17061.75,16913.75,17031.75,238800,-0.002001683861354908,17230.10009765625,17587.515
2023-03-29,17080.69921875,17126.150390625,16940.599609375,16977.30078125,345900,0.007609856589321451,17218.93759765625,17571.2319921875
2023-03-31,17359.75,17381.599609375,17204.650390625,17210.349609375,263900,0.016337198944623932,17214.380078125,17557.3609765625
2023-04-03,17398.05078125,17428.05078125,17312.75,17427.94921875,230200,0.002206297973761151,17218.18759765625,17542.015
2023-04-05,17557.05078125,17570.55078125,17402.69921875,17422.30078125,248300,0.009138954817361267,17216.32265625,17530.9990234375
2023-04-06,17599.150390625,17638.69921875,17502.849609375,17533.849609375,242700,0.002397874785437182,17210.70771484375,17522.4290234375
2023-04-10,17624.05078125,17694.099609375,17597.94921875,17634.900390625,254800,0.0014148632219350699,17204.190234375,17512.5390234375
2023-04-11,17722.30078125,17748.75,17655.150390625,17704.80078125,304300,0.005574768321964241,17210.82529296875,17504.6190234375
2023-04-12,17812.400390625,17825.75,17717.25,17759.55078125,232800,0.005083967961446945,17230.80029296875,17503.028046875
2023-04-13,17828.0,17842.150390625,17729.650390625,17807.30078125,285800,0.0008757724412713497,17264.48525390625,17507.5010546875
2023-04-17,17706.849609375,17863.0,17574.05078125,17863.0,357400,-0.006795512150830185,17297.6626953125,17508.6590625
2023-04-18,17660.150390625,17766.599609375,17610.19921875,17766.599609375,258900,-0.0026373533282438855,17332.0626953125,17508.6190625
2023-04-19,17618.75,17666.150390625,17579.849609375,17653.349609375,281500,-0.002344283016240789,17363.72021484375,17508.668046875
2023-04-20,17624.44921875,17684.44921875,17584.349609375,17638.599609375,215100,0.0003234746363958152,17389.94013671875,17508.9490234375
2023-04-21,17624.05078125,17663.19921875,17553.94921875,17639.75,230200,-2.260708945023282e-05,17421.72265625,17504.3490234375
2023-04-24,17743.400390625,17754.5,17612.5,17707.55078125,255700,0.006771973756565242,17453.51767578125,17503.9250390625
2023-04-25,17769.25,17807.44921875,17716.849609375,17761.55078125,297400,0.0014568576938982503,17484.38515625,17504.8800390625
2023-04-26,17813.599609375,17827.75,17711.19921875,17767.30078125,233000,0.0024958627615121465,17521.2201171875,17503.718046875
2023-04-27,17915.05078125,17931.599609375,17797.900390625,17813.099609375,241400,0.005695152810193838,17569.7201171875,17504.150078125
2023-04-28,18065.0,18089.150390625,17885.30078125,17950.400390625,290300,0.008370013603697934,17623.68515625,17508.320078125
2023-05-02,18147.650390625,18180.25,18101.75,18124.80078125,265200,0.004575166931912511,17683.48271484375,17515.855078125
2023-05-03,18089.849609375,18116.349609375,18042.400390625,18113.80078125,226200,-0.00318502836487633,17733.940234375,17519.055078125
2023-05-04,18255.80078125,18267.44921875,18066.69921875,18081.0,226600,0.009173717607303677,17778.7427734375,17523.8541015625
2023-05-05,18069.0,18216.94921875,18055.44921875,18117.30078125,239700,-0.010232406865540389,17812.290234375,17524.517109375
2023-05-08,18264.400390625,18286.94921875,18100.30078125,18120.599609375,228400,0.010814123118324304,17847.65771484375,17530.9211328125
2023-05-09,18265.94921875,18344.19921875,18229.650390625,18303.400390625,245400,8.480038171931881e-05,17880.99765625,17539.348125
2023-05-10,18315.099609375,18326.75,18211.94921875,18313.599609375,220500,0.0026908205008338015,17915.55009765625,17549.1161328125
2023-05-11,18297.0,18389.69921875,18270.400390625,18357.80078125,248900,-0.0009882342854272697,17944.28505859375,17563.9701171875
2023-05-12,18314.80078125,18342.75,18194.55078125,18273.75,241700,0.0009728797753729701,17969.405078125,17580.0411328125
2023-05-15,18398.849609375,18458.900390625,18287.900390625,18339.30078125,216100,0.004589120522186851,17997.94755859375,17598.702109375
2023-05-16,18286.5,18432.349609375,18264.349609375,18432.349609375,219500,-0.006106338807060685,18026.930078125,17616.578125
2023-05-17,18181.75,18309.0,18115.349609375,18300.44921875,229900,-0.005728269488420423,18053.01005859375,17634.134140625
2023-05-18,18129.94921875,18297.19921875,18104.849609375,18287.5,272100,-0.002849053652701161,18078.57001953125,17647.7151171875
2023-05-19,18203.400390625,18218.099609375,18060.400390625,18186.150390625,260900,0.0040513721791914925,18107.517578125,17665.3451171875
2023-05-22,18314.400390625,18335.25,18178.849609375,18201.099609375,262600,0.006097761825706316,18142.03505859375,17679.7461328125
2023-05-23,18348.0,18419.75,18324.19921875,18362.900390625,270400,0.001834600568861644,18172.2650390625,17692.4771484375
2023-05-24,18285.400390625,18392.599609375,18262.94921875,18294.80078125,232600,-0.0034117947119577385,18198.07255859375,17703.0971484375
2023-05-25,18321.150390625,18338.099609375,18202.400390625,18268.900390625,235900,0.001955111686716471,18223.45009765625,17717.7281640625
2023-05-26,18499.349609375,18508.55078125,18333.150390625,18368.349609375,198700,0.009726420827874671,18252.6650390625,17739.4571484375
2023-05-29,18598.650390625,18641.19921875,18581.25,18619.150390625,265300,0.005367798508963517,18279.34755859375,17768.344140625
2023-05-30,18633.849609375,18662.44921875,18575.5,18606.650390625,234400,0.0018925684396833287,18303.65751953125,17800.1551171875
2023-05-31,18534.400390625,18603.900390625,18483.849609375,18594.19921875,696500,-0.0053370195013254795,18325.88505859375,17831.4001171875
2023-06-01,18487.75,18580.30078125,18464.55078125,18579.400390625,265600,-0.0025169624936233204,18337.48251953125,17861.443125
2023-06-02,18534.099609375,18573.69921875,18478.400390625,18550.849609375,270900,0.002507044360454902,18360.7375,17890.1241015625
2023-06-05,18593.849609375,18640.150390625,18582.80078125,18612.0,256100,0.003223787573137793,18377.2099609375,17922.2330859375
2023-06-06,18599.0,18622.75,18531.599609375,18600.80078125,220800,0.00027699431442118616,18393.8625,17952.0630859375
2023-06-07,18726.400390625,18738.94921875,18636.0,18665.599609375,260100,0.006849851638528914,18414.4275390625,17983.5530859375
2023-06-08,18634.55078125,18777.900390625,18615.599609375,18725.349609375,286500,-0.0049048192636628185,18431.305078125,18014.70609375
2023-06-09,18563.400390625,18676.650390625,18555.400390625,18655.900390625,221800,-0.00381819725413457,18443.73505859375,18047.0730859375
2023-06-12,18601.5,18633.599609375,18559.75,18595.05078125,179500,0.0020524046550352004,18453.867578125,18079.3891015625
2023-06-13,18716.150390625,18728.900390625,18631.80078125,18631.80078125,233200,0.0061635024393194016,18475.35009765625,18114.678125
2023-06-14,18755.900390625,18769.69921875,18690.0,18744.599609375,261400,0.0021238341844009856,18504.0576171875,18148.1821484375
2023-06-15,18688.099609375,18794.099609375,18669.05078125,18774.44921875,263000,-0.0036149041015322014,18531.96513671875,18174.749140625
2023-06-16,18826.0,18864.69921875,18710.5,18723.30078125,272800,0.0073790483520230765,18563.0951171875,18203.308125
2023-06-19,18755.44921875,18881.44921875,18719.150390625,18873.30078125,219800,-0.0037475183921172883,18585.14755859375,18227.27609375
2023-06-20,18816.69921875,18839.69921875,18660.650390625,18752.349609375,211600,0.003265717567498605,18608.58251953125,18251.6270703125
2023-06-21,18856.849609375,18875.900390625,18794.849609375,18849.400390625,217500,0.0021337637466720683,18637.15498046875,18276.283046875
2023-06-22,18771.25,18886.599609375,18759.5,18853.599609375,252700,-0.004539443817404343,18659.6599609375,18297.26203125
2023-06-23,18665.5,18756.400390625,18647.099609375,18741.849609375,210600,-0.005633615236065759,18667.96748046875,18314.3240234375
2023-06-26,18691.19921875,18722.05078125,18646.69921875,18682.349609375,171300,0.0013768299134766515,18672.594921875,18331.5880078125
2023-06-27,18817.400390625,18829.25,18714.25,18748.55078125,222500,0.00675190341711196,18681.7724609375,18353.7990234375
2023-06-28,18972.099609375,19011.25,18861.349609375,18908.150390625,398800,0.00822107281232487,18703.657421875,18380.0380078125
2023-06-30,19189.05078125,19201.69921875,19024.599609375,19076.849609375,247900,0.01143527476356887,18738.7224609375,18411.4440234375
2023-07-03,19322.55078125,19345.099609375,19234.400390625,19246.5,226100,0.00695709243369369,18778.14501953125,18445.4060546875
2023-07-04,19389.0,19434.150390625,19300.0,19406.599609375,226900,0.003438946519135566,18817.9025390625,18480.7050390625
2023-07-05,19398.5,19421.599609375,19339.599609375,19405.94921875,224400,0.0004899685388621844,18857.8775390625,18513.80703125
2023-07-06,19497.30078125,19512.19921875,19373.0,19385.69921875,268300,0.00509321758125636,18896.42255859375,18548.368046875
2023-07-07,19331.80078125,19523.599609375,19303.599609375,19422.80078125,237100,-0.00848835445771845,18931.28505859375,18578.7320703125
2023-07-10,19355.900390625,19435.849609375,19327.099609375,19400.349609375,268200,0.0012466303397029588,18970.91005859375,18607.5490625
2023-07-11,19439.400390625,19515.099609375,19406.44921875,19427.099609375,251300,0.004313930032438185,19012.805078125,18635.0370703125
2023-07-12,19384.30078125,19507.69921875,19361.75,19497.44921875,327900,-0.002834429471475497,19046.21259765625,18659.770078125
2023-07-13,19413.75,19567.0,19385.80078125,19495.19921875,310400,0.0015192303855748879,19079.105078125,18686.2480859375
2023-07-14,19564.5,19595.349609375,19433.5,19493.44921875,291200,0.007765114931427508,19122.92509765625,18712.4220703125
2023-07-17,19711.44921875,19731.849609375,19562.94921875,19612.150390625,268700,0.007511013251041421,19167.19755859375,18745.2710546875
2023-07-18,19749.25,19819.44921875,19690.19921875,19787.5,286400,0.001917706853032497,19216.88759765625,18774.968046875
2023-07-19,19833.150390625,19851.69921875,19727.44921875,19802.94921875,259700,0.004248282371482448,19267.71015625,18806.3120703125
2023-07-20,19979.150390625,19991.849609375,19758.400390625,19831.69921875,274700,0.007361412439498949,19323.8251953125,18839.5930859375
2023-07-21,19745.0,19887.400390625,19700.0,19800.44921875,312500,-0.011719737128305097,19372.5126953125,18868.5530859375
2023-07-24,19672.349609375,19782.75,19658.30078125,19748.44921875,265600,-0.0036794322929856182,19422.85517578125,18895.7040625
2023-07-25,19680.599609375,19729.349609375,19615.94921875,19729.349609375,369700,0.0004193703428323481,19472.3251953125,18921.3390625
2023-07-26,19778.30078125,19825.599609375,19716.69921875,19733.349609375,244700,0.004964339187534694,19520.37021484375,18951.175078125
2023-07-27,19659.900390625,19867.55078125,19603.55078125,19850.900390625,334900,-0.0059863783008722304,19554.76025390625,18980.7380859375
2023-07-28,19646.05078125,19695.900390625,19563.099609375,19659.75,258700,-0.0007044597937843067,19577.61025390625,19011.0601171875
2023-07-31,19753.80078125,19772.75,19597.599609375,19666.349609375,295100,0.005484562836559181,19599.17275390625,19042.068125
2023-08-01,19733.55078125,19795.599609375,19704.599609375,19784.0,298000,-0.0010251191770254131,19616.40029296875,19070.4511328125
2023-08-02,19526.55078125,19678.25,19423.55078125,19655.400390625,290700,-0.010489749274959825,19622.80283203125,19094.0221484375
2023-08-03,19381.650390625,19537.650390625,19296.44921875,19463.75,315700,-0.007420685416911321,19617.0203125,19115.9471484375
2023-08-04,19517.0,19538.849609375,19436.44921875,19462.80078125,280800,0.006983389270114548,19626.2802734375,19139.864140625
2023-08-07,19597.30078125,19620.44921875,19524.80078125,19576.849609375,216600,0.004114401867602702,19638.35029296875,19161.8231640625
2023-08-08,19570.849609375,19634.400390625,19533.099609375,19627.19921875,260300,-0.0013497354646058168,19644.92275390625,19181.2671484375
2023-08-09,19632.55078125,19645.5,19467.5,19578.80078125,266500,0.003152707884763739,19657.33525390625,19201.241171875
2023-08-10,19543.099609375,19623.599609375,19495.400390625,19605.55078125,312200,-0.004556268458015711,19663.802734375,19221.41515625
2023-08-11,19428.30078125,19557.75,19412.75,19554.25,235500,-0.005874136161590715,19656.9927734375,19240.226171875
2023-08-14,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,0.00032169565781225984,19643.1478515625,19258.2351953125
2023-08-16,19465.0,19482.75,19317.19921875,19369.0,0,0.0015667570139761278,19628.9353515625,19275.658203125
2023-08-17,19365.25,19461.55078125,19326.25,19450.55078125,268700,-0.005124582584125403,19605.54033203125,19290.983203125
2023-08-18,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,-0.0028452826260957353,19572.09033203125,19302.658203125
2023-08-21,19393.599609375,19425.94921875,19296.30078125,19320.650390625,262600,0.0043215209131937105,19554.5203125,19317.8391796875
2023-08-22,19396.44921875,19443.5,19381.30078125,19417.099609375,208700,0.00014693555773015454,19540.72529296875,19334.50015625
2023-08-23,19444.0,19472.05078125,19366.599609375,19439.19921875,225200,0.0024515199000461063,19528.8953125,19351.35015625
2023-08-24,19386.69921875,19584.44921875,19369.0,19535.150390625,268300,-0.002946964680621278,19509.315234375,19364.7611328125
2023-08-25,19265.80078125,19339.55078125,19229.69921875,19297.400390625,466500,-0.006236153774081932,19489.61025390625,19374.959140625
2023-08-28,19306.05078125,19366.849609375,19249.69921875,19298.349609375,248200,0.002089194238900971,19472.61025390625,19387.3181640625
2023-08-29,19342.650390625,19377.900390625,19309.099609375,19374.849609375,307400,0.0018957584743610756,19452.052734375,19397.651171875
2023-08-30,19347.44921875,19452.80078125,19334.75,19433.44921875,233000,0.0002480956863764039,19432.74765625,19409.491171875
2023-08-31,19253.80078125,19388.19921875,19223.650390625,19375.55078125,562600,-0.004840350603388277,19419.11015625,19418.233203125
2023-09-01,19435.30078125,19458.55078125,19255.69921875,19258.150390625,333000,0.009426710188917609,19421.79267578125,19429.8022265625
2023-09-04,19528.80078125,19545.150390625,19432.849609375,19525.05078125,296800,0.004810833701642592,19422.38271484375,19444.9532421875
2023-09-05,19574.900390625,19587.05078125,19525.75,19564.650390625,256800,0.0023605960187407238,19421.2626953125,19463.14125
2023-09-06,19611.05078125,19636.44921875,19491.5,19581.19921875,287600,0.0018467726478093027,19423.27275390625,19481.53828125
2023-09-07,19727.05078125,19737.0,19550.05078125,19598.650390625,304900,0.005915032360780392,19427.99775390625,19499.7312890625
2023-09-08,19819.94921875,19867.150390625,19727.05078125,19774.80078125,288100,0.004709190366575022,19441.840234375,19516.68828125
2023-09-11,19996.349609375,20008.150390625,19865.349609375,19890.0,248800,0.008900143420050854,19470.24267578125,19532.8342578125
2023-09-12,19993.19921875,20110.349609375,19914.650390625,20110.150390625,328100,-0.0001575482868895195,19498.17509765625,19546.2472265625
2023-09-13,20070.0,20096.900390625,19944.099609375,19989.5,251400,0.003841345269944396,19528.42509765625,19559.8672265625
2023-09-14,20103.099609375,20167.650390625,20043.44921875,20127.94921875,275100,0.001649208239910216,19565.317578125,19573.95921875
2023-09-15,20192.349609375,20222.44921875,20129.69921875,20156.44921875,438200,0.004439613877174287,19609.4275390625,19587.8601953125
2023-09-18,20133.30078125,20195.349609375,20115.69921875,20155.94921875,264900,-0.002924316846098174,19646.41259765625,19603.8901953125
2023-09-20,19901.400390625,20050.650390625,19878.849609375,19980.75,378100,-0.011518249945432046,19671.66015625,19614.8001953125
2023-09-21,19742.349609375,19848.75,19709.94921875,19840.55078125,275100,-0.007991939166498319,19686.57763671875,19620.8591796875
2023-09-22,19674.25,19798.650390625,19657.5,19744.849609375,246400,-0.003449417659114995,19700.95517578125,19626.6581640625
2023-09-25,19674.55078125,19734.150390625,19601.55078125,19678.19921875,188400,1.5288066889551644e-05,19721.39267578125,19631.8741796875
2023-09-26,19664.69921875,19699.349609375,19637.44921875,19682.80078125,204900,-0.0005007261720755274,19739.32509765625,19633.8781640625
2023-09-27,19716.44921875,19730.69921875,19554.0,19637.05078125,203600,0.002631619198663282,19758.0150390625,19633.9781640625
2023-09-28,19523.55078125,19766.650390625,19492.099609375,19761.80078125,352800,-0.009783629666773708,19766.8201171875,19629.4641796875
2023-09-29,19638.30078125,19726.25,19551.05078125,19581.19921875,243500,0.005877516917168757,19786.0451171875,19625.5671875
2023-10-03,19528.75,19623.19921875,19479.650390625,19622.400390625,221700,-0.005578424654468894,19790.717578125,19616.5591796875
2023-10-04,19436.099609375,19457.80078125,19333.599609375,19446.30078125,277100,-0.004744307271330683,19786.08251953125,19610.381171875
2023-10-05,19545.75,19576.94921875,19487.30078125,19521.849609375,234900,0.005641584105285702,19784.625,19607.8491796875
2023-10-06,19653.5,19675.75,19589.400390625,19621.19921875,159100,0.0055127073660514725,19786.7474609375,19607.3071875
2023-10-09,19512.349609375,19588.94921875,19480.5,19539.44921875,165100,-0.00718194675884698,19776.01240234375,19601.9881640625
2023-10-10,19689.849609375,19717.80078125,19565.44921875,19565.599609375,216600,0.00909680297624016,19769.507421875,19602.5871484375
2023-10-11,19811.349609375,19839.19921875,19756.94921875,19767.0,213700,0.006170692128707245,19760.257421875,19605.893125
2023-10-12,19794.0,19843.30078125,19772.650390625,19822.69921875,217900,-0.0008757409120068171,19750.2974609375,19606.697109375
2023-10-13,19751.05078125,19805.400390625,19635.30078125,19654.55078125,255000,-0.0021698099802970328,19734.35,19607.047109375
2023-10-16,19731.75,19781.30078125,19691.849609375,19737.25,181000,-0.0009772027556287366,19715.78251953125,19611.15109375
2023-10-17,19811.5,19849.75,19775.650390625,19843.19921875,185800,0.004041709427698992,19696.7400390625,19619.7480859375
2023-10-18,19671.099609375,19840.94921875,19659.94921875,19820.44921875,198900,-0.007086812741337156,19673.62998046875,19622.830078125
2023-10-19,19624.69921875,19681.80078125,19512.349609375,19545.19921875,230300,-0.0023588102112444,19659.794921875,19623.378046875
2023-10-20,19542.650390625,19593.80078125,19518.69921875,19542.150390625,198300,-0.004180896084593599,19649.8099609375,19622.8140625
2023-10-23,19281.75,19556.849609375,19257.849609375,19521.599609375,176000,-0.013350307425555652,19630.1849609375,19615.798046875
2023-10-25,19122.150390625,19347.30078125,19074.150390625,19286.44921875,225300,-0.008277236732921023,19602.56494140625,19607.3790625
2023-10-26,18857.25,19041.69921875,18837.849609375,19027.25,300400,-0.013853064912347501,19562.19248046875,19595.958046875
2023-10-27,19047.25,19076.150390625,18926.650390625,18928.75,205200,0.010075700327460302,19528.73251953125,19588.21203125
2023-10-30,19140.900390625,19158.5,18940.0,19053.400390625,180100,0.004916740769664862,19509.6,19581.7300390625
2023-10-31,19079.599609375,19233.69921875,19056.44921875,19232.94921875,206000,-0.0032026069828995363,19481.66494140625,19576.01703125
2023-11-01,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100,-0.004740624572936891,19454.6849609375,19569.59703125
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600,0.007588523257266999,19439.54248046875,19564.3900390625
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500,0.005087980838331285,19423.7849609375,19561.073046875
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700,0.00941990339899168,19411.6974609375,19560.428046875
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,-0.000260191958478706,19406.41494140625,19560.828046875
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000,0.0018962926582819506,19394.0974609375,19564.38203125
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,-0.002478937369815082,19373.29501953125,19566.16703125
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,0.001549283945833313,19354.8625,19567.821015625
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300,0.0009369804014345284,19339.4875,19569.743046875
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,0.011926753508604282,19336.6724609375,19578.176015625
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700,0.004561522280999375,19334.357421875,19584.773984375
2023-11-17,19731.80078125,19806.0,19667.44921875,19674.75,236800,-0.0016897597201204206,19337.39248046875,19588.833984375
2023-11-20,19694.0,19756.44921875,19670.5,19731.150390625,173800,-0.0019157289123818977,19340.85751953125,19591.2159765625
2023-11-21,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000,0.0045394734754240496,19352.89501953125,19594.66296875
2023-11-22,19811.849609375,19825.55078125,19703.849609375,19784.0,184500,0.0014380348265852216,19379.4,19596.3589453125
2023-11-23,19802.0,19875.150390625,19786.75,19828.44921875,170000,-0.0004971574875239915,19413.39248046875,19595.9999609375
2023-11-24,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900,-0.00036868908443588033,19460.26494140625,19591.966953125
2023-11-28,19889.69921875,19916.849609375,19800.0,19844.650390625,229600,0.004799264638990497,19502.38740234375,19589.896953125
2023-11-29,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200,0.010402389113554511,19550.17236328125,19590.4289453125
2023-11-30,20133.150390625,20158.69921875,20015.849609375,20108.5,486600,0.0018187545137213768,19602.84990234375,19591.0299609375
2023-12-01,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800,0.0066929416105065975,19666.78740234375,19592.5409765625
2023-12-04,20686.80078125,20702.650390625,20507.75,20601.94921875,381100,0.020668169003769332,19744.46494140625,19603.6109765625
2023-12-05,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000,0.008135565760247543,19825.68994140625,19622.6849609375
2023-12-06,20937.69921875,20961.94921875,20852.150390625,20950.75,359200,0.003960643244200535,19901.98740234375,19646.591953125
2023-12-07,20901.150390625,20941.25,20850.80078125,20932.400390625,275000,-0.0017455990623970186,19976.7099609375,19671.1299609375
2023-12-08,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400,0.003265370504707432,20053.00498046875,19697.026953125
2023-12-11,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900,0.001320935183362959,20133.094921875,19723.6749609375
2023-12-12,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900,-0.004319607014175553,20207.1474609375,19747.473984375
2023-12-13,20926.349609375,20950.0,20769.5,20929.75,260300,0.0009542158562574343,20281.28740234375,19775.5299609375
2023-12-14,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400,0.012250087289956912,20356.64990234375,19806.4179296875
2023-12-15,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800,0.012932779200891975,20441.2224609375,19844.9759375
2023-12-18,21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700,-0.0017710126840955187,20525.56494140625,19884.626953125
2023-12-19,21453.099609375,21505.05078125,21337.75,21477.650390625,249800,0.0016083748565725031,20613.519921875,19922.7739453125
2023-12-20,21150.150390625,21593.0,21087.349609375,21543.5,363900,-0.01412146609423337,20681.857421875,19952.706953125
2023-12-21,21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500,0.004959794076523361,20754.01748046875,19987.5609765625
2023-12-22,21349.400390625,21390.5,21232.44921875,21295.849609375,284700,0.004438926556610712,20831.3875,20020.7519921875
2023-12-26,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500,0.004306875934107168,20913.72001953125,20053.3519921875
2023-12-27,21654.75,21675.75,21495.80078125,21497.650390625,256500,0.0099527499207277,21001.97255859375,20090.5669921875
2023-12-28,21778.69921875,21801.44921875,21678.0,21715.0,393100,0.005723881307796219,21086.0775390625,20131.1199609375
2023-12-29,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900,-0.0021717930740454694,21165.9900390625,20171.11296875
2024-01-01,21741.900390625,21834.349609375,21680.849609375,21727.75,154000,0.00048317180721269004,21239.6900390625,20209.7209765625
2024-01-02,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700,-0.003500136051024061,21288.6400390625,20249.615
2024-01-03,21517.349609375,21677.0,21500.349609375,21661.099609375,311900,-0.00685186637566948,21321.7525390625,20287.4680078125
2024-01-04,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200,0.006564470186349425,21357.79755859375,20329.7869921875
2024-01-05,21710.80078125,21749.599609375,21629.19921875,21705.75,309300,0.002410182228605562,21398.280078125,20378.3680078125
2024-01-08,21513.0,21763.94921875,21492.900390625,21747.599609375,231500,-0.00911070868564301,21425.46005859375,20426.185
2024-01-09,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600,0.0014804820050666745,21452.84755859375,20479.9369921875
2024-01-10,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000,0.0034277152411805734,21488.4625,20531.3659765625
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500,0.0013183031833516878,21524.50498046875,20581.491953125
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,0.011426492637705898,21560.09755859375,20637.7909765625
2024-01-15,22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500,0.009267074694848665,21592.1375,20699.956953125
2024-01-16,22032.30078125,22124.150390625,21969.80078125,22080.5,292400,-0.0029482333845447517,21622.82001953125,20757.93796875
2024-01-17,21571.94921875,21851.5,21550.44921875,21647.25,456000,-0.020894393512082443,21628.7625,20804.7649609375
2024-01-18,21462.25,21539.400390625,21285.55078125,21414.19921875,387300,-0.0050852715087356115,21644.36748046875,20845.7749609375
2024-01-19,21622.400390625,21670.599609375,21575.0,21615.19921875,343100,0.00746195718645537,21662.7349609375,20890.088984375
2024-01-23,21238.80078125,21750.25,21192.599609375,21716.69921875,449700,-0.01774084294273448,21657.20498046875,20925.995
2024-01-24,21453.94921875,21482.349609375,21137.19921875,21185.25,407500,0.010129971071150878,21657.8349609375,20967.16796875
2024-01-25,21352.599609375,21459.0,21247.05078125,21454.599609375,418100,-0.004724053755400193,21642.72744140625,21005.71296875
2024-01-29,21737.599609375,21763.25,21429.599609375,21433.099609375,376700,0.018030591452244726,21640.6724609375,21051.5939453125
2024-01-30,21522.099609375,21813.05078125,21501.80078125,21775.75,375100,-0.009913698102483215,21630.207421875,21088.526953125
2024-01-31,21725.69921875,21741.349609375,21448.849609375,21487.25,410600,0.009460025419002926,21629.39736328125,21127.736953125
2024-02-01,21697.44921875,21832.94921875,21658.75,21780.650390625,332500,-0.0013003033741542103,21630.97978515625,21167.049921875
2024-02-02,21853.80078125,22126.80078125,21805.55078125,21812.75,442800,0.007205988175093214,21647.80234375,21210.2459375
2024-02-05,21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800,-0.0037568550808078083,21653.45732421875,21250.0119140625
2024-02-06,21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000,0.007243402101531293,21664.3873046875,21292.3629296875
2024-02-07,21930.5,22053.30078125,21860.150390625,22045.05078125,346300,5.014315737827957e-05,21685.2623046875,21334.9329296875
2024-02-08,21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100,-0.009692017110872975,21693.91728515625,21373.3979296875
2024-02-09,21782.5,21804.44921875,21629.900390625,21727.0,349200,0.0029722318898448563,21702.10732421875,21411.2539453125
2024-02-12,21616.05078125,21831.69921875,21574.75,21800.80078125,287400,-0.0076414194307357075,21700.54990234375,21441.64296875
2024-02-13,21743.25,21766.80078125,21543.349609375,21664.30078125,365800,0.005884480011507653,21692.98486328125,21473.8449609375
